Product_ID,Product_Name,Total_Sales,Profit
OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",47.08,14.5948
OFF-AR-10004582,"BIC Brite Liner Grip Highlighters",24.27,8.937999999999999
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",59.49,17.847
OFF-AR-10004602,"Boston KS Multi-Size Manual Pencil Sharpener",533.37,119.548
OFF-AR-10004648,"Boston 19500 Mighty Mite Electric Pencil Sharpener",342.55,92.4885
OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",88.9,26.854000000000003
OFF-AR-10004691,"Boston 1730 StandUp Electric Pencil Sharpener",171.04,44.4704
OFF-AR-10004707,"Staples in misc. colors",9.92,3.472
OFF-AR-10004752,"Blackstonian Pencils",49.13,12.6024
OFF-AR-10004757,"Crayola Colored Pencils",120.7,32.800000000000004
OFF-AR-10004790,"Staples in misc. colors",47.88,2.9925
OFF-AR-10004817,"Colorific Watercolor Pencils",51.6,11.3004
OFF-AR-10004930,"Xerox 1999",37.52,10.586
OFF-AR-10004956,"Newell 33",47.99,8.37
OFF-AR-10004974,"Newell 342",9.84,2.8536
OFF-AR-10004999,"Newell 315",145.91,33.787
OFF-BI-10000014,"Heavy-Duty E-Z-D Binders",176.74,9.055299999999997
OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12" X 8 1/2"",33.11,7.1556
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",197.83,35.332
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",433.79,125.7838
OFF-BI-10000088,"GBC Imprintable Covers",241.56,39.967200000000005
OFF-BI-10000136,"Avery Non-Stick Heavy Duty View Round Locking Ring Binders",68.17,30.8568
OFF-BI-10000138,"Acco Translucent Poly Ring Binders",91.73,16.2864
OFF-BI-10000145,"Zipper Ring Binder Pockets",81.74,11.7312
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",191.98,50.227999999999994
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",25.83,-4.92
OFF-BI-10000216,"Mead 1st Gear 2" Zipper Binder, Asst. Colors",54.47,-3.891
OFF-BI-10000279,"Acco Recycled 2" Capacity Laser Printer Hanging Data Binders",85.26,8.670000000000002
OFF-BI-10000285,"XtraLife ClearVue Slant-D Ring Binders by Cardinal",72.91,-13.328
OFF-BI-10000301,"GBC Instant Report Kit",164.98,3.2349999999999994
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16" Spine, Black",269.39,-2.283000000000005
OFF-BI-10000315,"Poly Designer Cover & Back",451.96,106.34400000000002
OFF-BI-10000320,"GBC Plastic Binding Combs",172.69,59.778000000000006
OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue",102.62,-11.882200000000001
OFF-BI-10000404,"Avery Printable Repositionable Plastic Tabs",115.24,42.312
OFF-BI-10000474,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock"",197.17,-69.5702
OFF-BI-10000494,"Acco Economy Flexible Poly Round Ring Binder",11.48,-5.741999999999999
OFF-BI-10000545,"GBC Ibimaster 500 Manual ProClick Binding System",19024.5,760.9799999999996
OFF-BI-10000546,"Avery Durable Binders",87.26,13.824000000000003
OFF-BI-10000591,"Avery Binder Labels",26.06,9.880600000000001
OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2" x 11", Executive Red",91.44,34.8996
OFF-BI-10000632,"Satellite Sectional Post Binders",1219.82,329.04779999999994
OFF-BI-10000666,"Surelock Post Binders",653.98,210.86400000000003
OFF-BI-10000756,"Storex DuraTech Recycled Plastic Frosted Binders",94.13,11.448
OFF-BI-10000773,"Insertable Tab Post Binder Dividers",66.57,-39.699000000000005
OFF-BI-10000778,"GBC VeloBinder Electric Binding Machine",496.02,-411.332
OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2" X 11"",67.25,19.6908
OFF-BI-10000829,"Avery Non-Stick Binders",141.88,57.022999999999996
OFF-BI-10000831,"Storex Flexible Poly Binders with Double Pockets",10.82,-2.0064
OFF-BI-10000848,"Angle-D Ring Binders",39.38,-1.9691999999999992
OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",146.98,18.408299999999997
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2" X 14" 7/8"",410,111.28679999999999
OFF-BI-10000977,"Ibico Plastic Spiral Binding Combs",1100.48,328.928
OFF-BI-10001031,"Pressboard Data Binders by Wilson Jones",99.32,22.9086
OFF-BI-10001036,"Cardinal EasyOpen D-Ring Binders",209.31,26.506000000000007
OFF-BI-10001071,"GBC ProClick Punch Binding System",1573.91,562.3842
OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",136.44,13.644000000000005
OFF-BI-10001078,"Luxo Economy Swing Arm Lamp",175.39,73.8674
OFF-BI-10001097,"Avery Hole Reinforcements",116.5,14.827399999999999
OFF-BI-10001098,"Acco D-Ring Binder w/DublLock",235.18,-102.83780000000002
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",269.33,31.421599999999998
OFF-BI-10001116,"Wilson Jones 1" Hanging DublLock Ring Binders",117.74,-8.5536
OFF-BI-10001120,"Ibico EPK-21 Electric Binding System",15875.92,3345.2823
OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2" X 11"",62.95,-0.16140000000000043
OFF-BI-10001153,"Ibico Recycled Grain-Textured Covers",141.61,3.453999999999997
OFF-BI-10001191,"Canvas Sectional Post Binders",422.64,59.0672
OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",239.47,37.8222
OFF-BI-10001249,"Avery Heavy-Duty EZD View Binder with Locking Rings",170.98,29.73079999999999
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",72.81,8.638000000000003
OFF-BI-10001294,"Fellowes Binding Cases",271.44,71.955
OFF-BI-10001308,"GBC Standard Plastic Binding Systems' Combs",108.64,5.023999999999999
OFF-BI-10001359,"GBC DocuBind TL300 Electric Binding System",19823.48,2233.5051000000003
OFF-BI-10001460,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",269.67,84.99149999999999
OFF-BI-10001510,"Deluxe Heavy-Duty Vinyl Round Ring Binder",504.24,88.242
OFF-BI-10001524,"GBC Premium Transparent Covers with Diagonal Lined Pattern",780.46,49.51280000000003
OFF-BI-10001525,"Lumber Crayons",63.63,-13.906500000000001
OFF-BI-10001543,"GBC VeloBinder Manual Binding System",842.17,280.7220000000001
OFF-BI-10001553,"SpineVue Locking Slant-D Ring Binders by Cardinal",110.59,6.032399999999999
OFF-BI-10001575,"GBC Linen Binding Covers",207.57,-82.4068
OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2", Blue",1217.11,215.55480000000003
OFF-BI-10001617,"GBC Wire Binding Combs",184.05,41.5668
OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6" Capacity",287.87,64.14450000000001
OFF-BI-10001634,"ImationÂ 8GB Mini TravelDrive USB 2.0Â Flash Drive",115.02,37.0552
OFF-BI-10001636,"Ibico Plastic and Wire Spiral Binding Combs",208.22,21.580800000000004
OFF-BI-10001658,"GBC Standard Therm-A-Bind Covers",466,8.472800000000007
OFF-BI-10001670,"Vinyl Sectional Post Binders",901.03,147.02999999999997
OFF-BI-10001679,"GBC Instant Index System for Binding Systems",71.93,-12.431999999999999
OFF-BI-10001718,"GBC DocuBind P50 Personal Binding Machine",2264.89,569.422
OFF-BI-10001721,"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",346.36,112.8864
OFF-BI-10001757,"Pressboard Hanging Data Binders for Unburst Sheets",112.67,-10.135200000000001
OFF-BI-10001758,"Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders",100.39,35.297399999999996
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Dark Blue",59.82,13.182600000000004
OFF-BI-10001765,"Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges",554.24,157.95839999999998
OFF-BI-10001787,"Wilson Jones Four-Pocket Poly Binders",62.13,5.4282
OFF-BI-10001890,"Avery Poly Binder Pockets",78.04,14.749600000000001
OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",124.59,42.0498
OFF-BI-10001922,"Storex Dura Pro Binders",153.25,49.3614
OFF-BI-10001982,"Wilson Jones Custom Binder Spines & Labels",41.34,-19.6928
OFF-BI-10001989,"Premium Transparent Presentation Covers by GBC",753.18,284.0692
OFF-BI-10002003,"Ibico Presentation Index for Binding Systems",72.04,15.0842
OFF-BI-10002012,"Wilson Jones Easy Flow II Sheet Lifters",51.48,5.616
OFF-BI-10002026,"Avery Arch Ring Binders",2068.82,349.63320000000004
OFF-BI-10002049,"UniKeep View Case Binders",28.85,-5.4768
OFF-BI-10002071,"Fellowes Black Plastic Comb Bindings",102.26,-4.415600000000001
OFF-BI-10002072,"Cardinal Slant-D Ring Binders",119.92,46.057
OFF-BI-10002082,"GBC Twin Loop Wire Binding Elements",1041.66,259.584
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",179.01,5.3877999999999995
OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2" Capacity Binders, 800 sheets",834.6,-82.17599999999999
OFF-BI-10002160,"Acco Hanging Data Binders",41.91,8.2296
OFF-BI-10002194,"Cardinal Hold-It CD Pocket",38.3,-12.4488
OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",143.42,55.238
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11" x 14-7/8"",334.37,98.2464
OFF-BI-10002309,"Sortfiler Multipurpose Personal File Organizer, Black",110.48,29.239200000000004
OFF-BI-10002353,"GBC VeloBind Cover Sets",342.77,18.52799999999999
OFF-BI-10002393,"Binder Posts",57.4,7.8064
OFF-BI-10002412,"Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders",100.92,30.740000000000002
OFF-BI-10002414,"GBC ProClick Spines for 32-Hole Punch",66.41,-13.281800000000004
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",526.61,-201.51279999999997
OFF-BI-10002432,"Wilson Jones Standard D-Ring Binders",96.65,26.919199999999996
OFF-BI-10002437,"Recycled Premium Regency Composition Covers",110.02,39.880799999999994
OFF-BI-10002498,"Clear Mylar Reinforcing Strips",377.54,90.27269999999999
OFF-BI-10002557,"Presstex Flexible Ring Binders",92.82,24.569999999999997
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"",99.8,-0.698599999999999
OFF-BI-10002609,"Avery Hidden Tab Dividers for Binding Systems",31.59,-7.032800000000001
OFF-BI-10002706,"Avery Premier Heavy-Duty Binder with Round Locking Rings",191.35,29.416800000000002
OFF-BI-10002735,"GBC Prestige Therm-A-Bind Covers",1073.9,364.71529999999996
OFF-BI-10002764,"Recycled Pressboard Report Cover with Reinforced Top Hinge",69.77,13.759799999999998
OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3" Capacity, Black, 1040 sheets",545.03,85.2384
OFF-BI-10002799,"SlimView Poly Binder, 3/8"",117.59,5.698
OFF-BI-10002813,"Avery Reinforcements for Hole-Punch Pages",28.51,-16.137
OFF-BI-10002824,"Recycled Easel Ring Binders",308.84,21.634
OFF-BI-10002827,"Avery Durable Poly Binders",82.95,-15.5946
OFF-BI-10002852,"Trimflex Flexible Post Binders",390.58,104.81280000000001
OFF-BI-10002854,"Performers Binder/Pad Holder, Black",611.05,106.51400000000001
OFF-BI-10002867,"GBC Recycled Regency Composition Covers",1291.25,451.9368
OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2" x 8 1/2"",45.51,15.560799999999999
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4" Binders",314.55,0
OFF-BI-10002949,"Prestige Round Ring Binders",85.73,18.0576
OFF-BI-10002954,"Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders",51.18,3.656
OFF-BI-10002976,"ACCOHIDE Binder by Acco",65.25,19.287100000000002
OFF-BI-10002982,"Avery Self-Adhesive Photo Pockets for Polaroid Photos",143.01,-2.179200000000002
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2" x 11"",698.04,90.74520000000001
OFF-BI-10003091,"GBC DocuBind TL200 Manual Binding Machine",4322.81,1592.4977999999999
OFF-BI-10003094,"Self-Adhesive Ring Binder Labels",22.88,2.3584000000000005
OFF-BI-10003166,"GBC Plasticlear Binding Covers",68.88,-68.4208
OFF-BI-10003196,"Accohide Poly Flexible Ring Binders",43.76,-19.822
OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",89.55,13.611600000000001
OFF-BI-10003291,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",238.33,25.491600000000002
OFF-BI-10003305,"Avery Hanging File Binders",105.85,21.8868
OFF-BI-10003314,"Tuff Stuff Recycled Round Ring Binders",80.49,23.955399999999997
OFF-BI-10003350,"Acco Expandable Hanging Binders",38.92,1.0208000000000004
OFF-BI-10003355,"Cardinal Holdit Business Card Pockets",87.65,22.908
OFF-BI-10003364,"Binding Machine Supplies",667.99,182.6042
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",136.73,4.3677
OFF-BI-10003460,"Acco 3-Hole Punch",137.53,55.5384
OFF-BI-10003476,"Avery Metallic Poly Binders",135.8,43.4334
OFF-BI-10003527,"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind",27453.38,7753.039
OFF-BI-10003529,"Avery Round Ring Poly Binders",36.92,12.2972
OFF-BI-10003638,"GBC Durable Plastic Covers",369.58,14.319000000000004
OFF-BI-10003650,"GBC DocuBind 300 Electric Binding Machine",6785.14,494.4212000000001
OFF-BI-10003655,"Durable Pressboard Binders",37.24,15.085999999999999
OFF-BI-10003656,"Fellowes PB200 Plastic Comb Binding Machine",4181.75,693.5591999999999
OFF-BI-10003669,"3M Organizer Strips",83.16,10.151999999999997
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",258.72,-27.165600000000005
OFF-BI-10003684,"Wilson Jones Legal Size Ring Binders",532.16,48.378000000000036
OFF-BI-10003694,"Avery 3 1/2" Diskette Storage Pages, 10/Pack",137.81,-14.407200000000003
OFF-BI-10003707,"Aluminum Screw Posts",354.03,41.20199999999999
OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"",122.18,7.449999999999999
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Light Blue",131.1,18.412499999999994
OFF-BI-10003718,"GBC Therma-A-Bind 250T Electric Binding System",1180.7,413.2464
OFF-BI-10003719,"Large Capacity Hanging Post Binders",276.94,-19.461000000000002
OFF-BI-10003727,"Avery Durable Slant Ring Binders With Label Holder",90.71,12.456400000000002
OFF-BI-10003784,"Computer Printout Index Tabs",11.09,-2.016
OFF-BI-10003876,"Green Canvas Binder for 8-1/2" x 14" Sheets",569.24,162.64000000000001
OFF-BI-10003910,"DXL Angle-View Binders with Locking Rings by Samsill",215.11,66.69149999999999
OFF-BI-10003925,"Fellowes PB300 Plastic Comb Binding Machine",8070.19,2518.0551
OFF-BI-10003963,"Cardinal Holdit Data Disk Pockets",100.46,38.729600000000005
OFF-BI-10003981,"Avery Durable Plastic 1" Binders",116.22,37.500400000000006
OFF-BI-10003982,"Wilson Jones Century Plastic Molded Ring Binders",583.64,55.2482
OFF-BI-10003984,"Lock-Up Easel 'Spel-Binder'",704.69,39.3714
OFF-BI-10004001,"GBC Recycled VeloBinder Covers",487.34,100.8768
OFF-BI-10004002,"Wilson Jones International Size A4 Ring Binders",174.73,12.802000000000005
OFF-BI-10004022,"Acco Suede Grain Vinyl Round Ring Binder",38.64,-4.8928
OFF-BI-10004040,"Wilson Jones Impact Binders",134.68,23.724400000000003
OFF-BI-10004094,"GBC Standard Plastic Binding Systems Combs",55.76,-2.9204999999999997
OFF-BI-10004099,"GBC VeloBinder Strips",52.99,-23.808
OFF-BI-10004139,"Fellowes Presentation Covers for Comb Binding Machines",133.86,21.825000000000003
OFF-BI-10004140,"Avery Non-Stick Binders",75.43,-13.469999999999999
OFF-BI-10004141,"Insertable Tab Indexes For Data Binders",17.49,-4.8336
OFF-BI-10004182,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",29.95,9.7968
OFF-BI-10004187,"3-ring staple pack",42.11,16.694399999999998
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",182.51,-3.216000000000001
OFF-BI-10004224,"Catalog Binders with Expanding Posts",1089.94,-242.20800000000003
OFF-BI-10004230,"GBC Recycled Grain Textured Covers",466.29,107.07400000000001
OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2" x 11"",310.21,52.447199999999995
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3"",386.08,76.92320000000001
OFF-BI-10004308,"Avery Legal 4-Ring Binder",258.05,90.21400000000001
OFF-BI-10004318,"Ibico EB-19 Dual Function Manual Binding System",3234.91,1086.3772
OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",661.94,-9.245000000000005
OFF-BI-10004352,"Wilson Jones DublLock D-Ring Binders",35.78,15.525
OFF-BI-10004364,"Storex Dura Pro Binders",125.33,1.1879999999999988
OFF-BI-10004390,"GBC DocuBind 200 Manual Binding Machine",4209.8,1052.45
OFF-BI-10004410,"Avery 485",86,15.0969
OFF-BI-10004465,"Avery Durable Slant Ring Binders",51.48,-23.759999999999998
OFF-BI-10004492,"Tuf-Vin Binders",669.5,234.32360000000003
OFF-BI-10004506,"Wilson Jones data.warehouse D-Ring Binders with DublLock",66.66,15.307799999999999
OFF-BI-10004519,"GBC DocuBind P100 Manual Binding Machine",2954.44,489.6410000000001
OFF-BI-10004528,"Cardinal Poly Pocket Divider Pockets for Ring Binders",40.32,12.6
OFF-BI-10004584,"GBC ProClick 150 Presentation Binding System",3223,-461.33080000000007
OFF-BI-10004593,"Ibico Laser Imprintable Binding System Covers",1100.4,138.33599999999998
OFF-BI-10004600,"Ibico Ibimaster 300 Manual Binding System",7985.38,2318.3369999999995
OFF-BI-10004632,"Ibico Hi-Tech Manual Binding System",5535.59,-246.06750000000005
OFF-BI-10004654,"High-Back Leather Manager's Chair",214.57,47.873000000000005
OFF-BI-10004656,"Peel & Stick Add-On Corner Pockets",38.02,4.319999999999999
OFF-BI-10004716,"Wilson Jones Hanging Recycled Pressboard Data Binders",32.65,1.7807999999999993
OFF-BI-10004728,"Wilson Jones Turn Tabs Binder Tool for Ring Binders",212.08,58.5148
OFF-BI-10004738,"Fellowes Basic Home/Office Series Surge Protectors",142.05,18.940000000000005
OFF-BI-10004781,"GBC Wire Binding Strips",212.66,-18.4092
OFF-BI-10004817,"GBC Personal VeloBind Strips",156.94,-11.2612
OFF-BI-10004826,"JM Magazine Binder",204.72,50.190400000000004
OFF-BI-10004828,"GBC Poly Designer Binding Covers",256.12,102.4488
OFF-BI-10004876,"Wilson Jones Suede Grain Vinyl Binders",16.4,5.0596000000000005
OFF-BI-10004965,"Ibico Covers for Plastic or Wire Binding Elements",184,57.5
OFF-BI-10004967,"Round Ring Binders",29.95,-0.9152000000000013
OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1"",147.03,50.7164
OFF-BI-10004995,"GBC DocuBind P400 Electric Binding System",17965.07,-1878.1662000000003
OFF-EN-10000056,"Cameo Buff Policy Envelopes",1555.75,632.2568
OFF-EN-10000461,"#10- 4 1/8" x 9 1/2" Recycled Envelopes",211.51,86.4386
OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",320.25,139.08
OFF-EN-10000781,"#10- 4 1/8" x 9 1/2" Recycled Envelopes",75.16,28.842
OFF-EN-10000927,"Novimex Swivel Fabric Task Chair",552.71,177.65550000000002
OFF-EN-10001028,"Staple envelope",100.63,42.4092
OFF-EN-10001099,"Staple envelope",160.39,65.3304
OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",41.3,16.7678
OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6" x 9"",125.17,52.3746
OFF-EN-10001219,"#10- 4 1/8" x 9 1/2" Security-Tint Envelopes",146.69,64.8636
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",336.95,150.97199999999998
OFF-EN-10001415,"Staple envelope",54.68,23.994
OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",632.52,309.9348
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2" x 12 1/2", 100/Box",939.09,421.9816
OFF-EN-10001509,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",68.14,30.294
OFF-EN-10001532,"Brown Kraft Recycled Envelopes",244.51,117.16199999999999
OFF-EN-10001535,"Grip Seal Envelopes",7.07,2.3868
OFF-EN-10001539,"Staple envelope",196.06,88.8476
OFF-EN-10001749,"Jiffy Padded Mailers with Self-Seal Closure",29.81,10.8054
OFF-EN-10001990,"Staple envelope",130.64,61.400800000000004
OFF-EN-10002230,"Airmail Envelopes",1359.67,514.4909
OFF-EN-10002312,"#10 Self-Seal White Envelopes",108.68,52.123
OFF-EN-10002500,"Globe Weis Peel & Seel First Class Envelopes",375.73,164.86200000000002
OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",570.78,225.05040000000002
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",176.02,77.58600000000001
OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",93.22,39.53
OFF-EN-10002621,"Staple envelope",78.24,34.23
OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",610.98,274.941
OFF-EN-10002973,"Ampad #10 Peel & Seel Holiday Envelopes",53.76,25.8048
OFF-EN-10002986,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",176.29,63.747
OFF-EN-10003001,"Ames Color-File Green Diamond Border X-ray Mailers",1360.48,559.3068000000001
OFF-EN-10003040,"Quality Park Security Envelopes",240.76,88.1929
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",783.61,299.85
OFF-EN-10003068,"#6 3/4 Gummed Flap White Envelopes",71.28,24.947999999999997
OFF-EN-10003072,"Peel & Seel Envelopes",62.86,26.5392
OFF-EN-10003134,"Staple envelope",247.62,107.456
OFF-EN-10003160,"Pastel Pink Envelopes",65.52,31.4496
OFF-EN-10003286,"Staple envelope",284.83,131.238
OFF-EN-10003296,"Tyvek Side-Opening Peel & Seel Expanding Envelopes",1266.72,570.024
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",88.01,35.898
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10" x 13" , 100/Box",197.82,81.326
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",68.28,23.0445
OFF-EN-10003845,"Colored Envelopes",50.92,19.040399999999998
OFF-EN-10003862,"Laser & Ink Jet Business Envelopes",198.46,83.226
OFF-EN-10004007,"Park Ridge Embossed Executive Business Envelopes",62.28,29.2716
OFF-EN-10004030,"Convenience Packs of Business Envelopes",58.64,24.1092
OFF-EN-10004147,"Wausau Papers Astrobrights Colored Envelopes",50.23,22.7838
OFF-EN-10004206,"Multimedia Mailers",325.86,149.8956
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",259.09,115.152
OFF-EN-10004459,"Security-Tint Envelopes",163.5,73.8788
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",488.9,223.1408
OFF-EN-10004773,"Staple envelope",433.72,196.72299999999998
OFF-EN-10004846,"Letter or Legal Size Expandable Poly String Tie Envelopes",36.71,15.0024
OFF-EN-10004955,"Fashion Color Clasp Envelopes",77.9,36.5175
OFF-FA-10000053,"Revere Boxed Rubber Bands by Revere",48.01,-5.7078
OFF-FA-10000089,"Acco Glide Clips",19.6,9.604
OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",139.44,43.2264
OFF-FA-10000254,"Sterling Rubber Bands by Alliance",19.78,-3.768
OFF-FA-10000304,"AT&T CL83451 4-Handset Telephone",54.94,20.208600000000004
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4" Capacity, Black",15.62,7.0804
OFF-FA-10000585,"OIC Bulk Pack Metal Binder Clips",92.14,35.598000000000006
OFF-FA-10000611,"Binder Clips by OIC",36.11,15.332799999999999
OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",139.62,59.2848
OFF-FA-10000624,"OIC Binder Clips",128.16,60.14399999999999
OFF-FA-10000735,Staples,54.31,23.798000000000002
OFF-FA-10000840,"OIC Thumb-Tacks",13,5.1414
OFF-FA-10000936,"Acco Hot Clips Clips to Go",67.12,25.497500000000002
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",66.03,30.2815
OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",13.07,-0.5147999999999999
OFF-FA-10001229,Staples,29.87,10.7682
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4"-Long",40.9,18
OFF-FA-10001561,"Stockwell Push Pins",69.76,20.099600000000002
OFF-FA-10001754,"Stockwell Gold Paper Clips",8.1,3.404
OFF-FA-10001843,Staples,50.39,21.5878
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",197.61,-10.3474
OFF-FA-10002280,"Advantus Plastic Paper Clips",225,102.8
OFF-FA-10002676,"Colored Push Pins",24.98,7.602000000000001
OFF-FA-10002701,"Alliance Rubber Bands",13.44,0.5376000000000001
OFF-FA-10002763,"Advantus Map Pennant Flags and Round Head Tacks",87.69,20.54
OFF-FA-10002780,Staples,92.98,33.4356
OFF-FA-10002815,Staples,50.62,20.0244
OFF-FA-10002975,Staples,77.11,28.123200000000004
OFF-FA-10002983,"Advantus SlideClip Paper Clips",46.38,19.778
OFF-FA-10002988,"Ideal Clamps",58.69,24.863699999999998
OFF-FA-10003021,Staples,34.59,7.708
OFF-FA-10003059,"Assorted Color Push Pins",34.39,8.9233
OFF-FA-10003112,Staples,146.75,51.285000000000004
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",29.7,0
OFF-FA-10003472,"Bagged Rubber Bands",25.7,0.3024
OFF-FA-10003485,Staples,26.72,9.7464
OFF-FA-10003495,Staples,192.13,85.728
OFF-FA-10004076,"Translucent Push Pins by OIC",24.55,5.841
OFF-FA-10004248,"Advantus T-Pin Paper Clips",64.04,20.0244
OFF-FA-10004395,"Plymouth Boxed Rubber Bands by Plymouth",77.24,-3.297
OFF-FA-10004838,"Super Bands, 12/Pack",33.48,-2.604
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",296.18,119.7364
OFF-FA-10004968,"Rubber Band Ball",58.34,-0.2991999999999999
OFF-LA-10000081,"Avery 496",50.25,22.950000000000003
OFF-LA-10000121,"Avery 48",90.72,39.69
OFF-LA-10000134,"Turquoise Lead Holder with Pocket Clip",56.67,24.64
OFF-LA-10000240,"Self-Adhesive Address Labels for Typewriters by Universal",153.51,64.4011
OFF-LA-10000248,"Avery 52",68.63,31.4757
OFF-LA-10000262,"Avery 494",56.38,23.959799999999998
