Order ID,Order Date,Ship Date,Ship Mode,Postal Code,City,State,Country,Region,Customer ID
CA-2014-111773,2014-06-29,2014-07-03,Standard Class,10024,New York City,New York,United States,East,JK-15625
CA-2014-148614,2014-01-20,2014-01-25,Standard Class,90049,Los Angeles,California,United States,West,MV-17485
CA-2017-156139,2016-12-31,2017-01-06,Standard Class,94109,San Francisco,California,United States,West,BP-11155
US-2017-147886,2017-03-28,2017-03-31,First Class,94533,Fairfield,California,United States,West,DH-13075
CA-2016-113733,2016-12-08,2016-12-12,Standard Class,27834,Greenville,North Carolina,United States,South,LH-16900
CA-2017-104913,2017-11-18,2017-11-22,Standard Class,11561,Long Beach,New York,United States,East,DK-13090
CA-2014-145800,2014-05-30,2014-06-05,Standard Class,60089,Buffalo Grove,Illinois,United States,Central,SS-20410
CA-2016-125850,2016-01-22,2016-01-28,Standard Class,92037,San Diego,California,United States,West,FP-14320
CA-2016-118514,2016-02-03,2016-02-10,Standard Class,40475,Richmond,Kentucky,United States,South,LC-17050
CA-2015-150749,2015-03-29,2015-04-03,Second Class,22153,Springfield,Virginia,United States,South,AS-10240
CA-2014-163748,2014-10-14,2014-10-18,Standard Class,76106,Fort Worth,Texas,United States,Central,HG-15025
CA-2015-119634,2015-08-11,2015-08-16,Standard Class,27604,Raleigh,North Carolina,United States,South,BW-11065
CA-2015-149300,2015-11-22,2015-11-23,First Class,33012,Hialeah,Florida,United States,South,BH-11710
US-2016-111528,2016-12-30,2016-12-30,Same Day,90032,Los Angeles,California,United States,West,JP-16135
CA-2017-158169,2017-08-12,2017-08-15,First Class,92630,Lake Forest,California,United States,West,JM-16195
CA-2015-162047,2015-11-03,2015-11-05,First Class,11561,Long Beach,New York,United States,East,FH-14365
CA-2015-117772,2015-09-10,2015-09-12,Second Class,98103,Seattle,Washington,United States,West,MC-17575
US-2014-126340,2014-11-08,2014-11-14,Standard Class,96003,Redding,California,United States,West,EB-13870
CA-2016-149685,2016-10-08,2016-10-15,Standard Class,78207,San Antonio,Texas,United States,Central,PM-19135
CA-2017-126396,2017-09-08,2017-09-12,Second Class,77070,Houston,Texas,United States,Central,AR-10345
CA-2015-154900,2015-02-25,2015-03-01,Standard Class,1453,Leominster,Massachusetts,United States,East,SS-20875
CA-2015-103835,2015-09-24,2015-09-28,Standard Class,90032,Los Angeles,California,United States,West,SC-20440
CA-2015-158939,2015-11-26,2015-12-01,Standard Class,65807,Springfield,Missouri,United States,Central,EA-14035
CA-2016-117408,2016-08-31,2016-09-06,Standard Class,76706,Waco,Texas,United States,Central,TP-21130
CA-2016-142398,2016-04-12,2016-04-16,Standard Class,90036,Los Angeles,California,United States,West,BP-11290
CA-2016-105277,2016-12-04,2016-12-08,Standard Class,13021,Auburn,New York,United States,East,LM-17065
CA-2016-112060,2016-12-04,2016-12-09,Standard Class,94109,San Francisco,California,United States,West,KT-16465
CA-2014-105270,2014-11-11,2014-11-18,Standard Class,90008,Los Angeles,California,United States,West,AP-10915
US-2015-159513,2015-04-02,2015-04-09,Standard Class,90049,Los Angeles,California,United States,West,JD-15790
CA-2015-155586,2015-12-12,2015-12-16,Second Class,95928,Chico,California,United States,West,XP-21865
CA-2017-141117,2017-10-02,2017-10-08,Standard Class,97477,Springfield,Oregon,United States,West,JK-16090
CA-2017-115070,2017-04-10,2017-04-14,Second Class,32216,Jacksonville,Florida,United States,South,MG-18205
CA-2017-140186,2017-09-29,2017-10-02,First Class,93309,Bakersfield,California,United States,West,PG-18820
CA-2014-124856,2014-09-29,2014-10-03,Second Class,10011,New York City,New York,United States,East,LD-17005
CA-2014-166716,2014-08-20,2014-08-25,Second Class,60610,Chicago,Illinois,United States,Central,CR-12730
CA-2014-123225,2014-07-11,2014-07-14,First Class,79907,El Paso,Texas,United States,Central,MN-17935
CA-2015-163440,2015-03-22,2015-03-24,First Class,91360,Thousand Oaks,California,United States,West,RD-19900
US-2017-106796,2017-05-12,2017-05-19,Standard Class,45503,Springfield,Ohio,United States,East,JP-16135
CA-2017-113873,2017-11-13,2017-11-19,Standard Class,75220,Dallas,Texas,United States,Central,KE-16420
CA-2016-149783,2016-09-04,2016-09-07,Second Class,37918,Knoxville,Tennessee,United States,South,DL-13315
CA-2016-125017,2016-02-06,2016-02-11,Standard Class,37421,Chattanooga,Tennessee,United States,South,KB-16240
US-2015-163279,2015-03-22,2015-03-26,Standard Class,92037,San Diego,California,United States,West,JD-16150
CA-2015-150196,2015-07-02,2015-07-03,First Class,10024,New York City,New York,United States,East,SR-20740
US-2015-106495,2015-06-15,2015-06-17,First Class,33614,Tampa,Florida,United States,South,AC-10450
CA-2014-124730,2014-11-26,2014-11-26,Same Day,13501,Utica,New York,United States,East,LS-17245
CA-2017-117632,2017-05-12,2017-05-18,Standard Class,94122,San Francisco,California,United States,West,CS-12175
CA-2014-115056,2014-05-02,2014-05-02,Same Day,43229,Columbus,Ohio,United States,East,AR-10510
CA-2017-161067,2017-09-03,2017-09-06,Second Class,10035,New York City,New York,United States,East,KB-16405
CA-2016-122063,2016-12-03,2016-12-07,Standard Class,47374,Richmond,Indiana,United States,Central,MM-17920
CA-2015-111206,2015-07-18,2015-07-22,Standard Class,92105,San Diego,California,United States,West,RF-19735
CA-2016-142895,2016-07-21,2016-07-26,Standard Class,28027,Concord,North Carolina,United States,South,BP-11290
CA-2015-101868,2015-06-09,2015-06-16,Standard Class,33178,Miami,Florida,United States,South,MJ-17740
CA-2017-133207,2017-11-27,2017-12-03,Standard Class,90036,Los Angeles,California,United States,West,DO-13645
CA-2015-132948,2015-03-27,2015-04-03,Standard Class,98115,Seattle,Washington,United States,West,MV-17485
CA-2015-134992,2015-09-22,2015-09-26,Second Class,22204,Arlington,Virginia,United States,South,MG-17875
CA-2015-126725,2015-11-17,2015-11-21,Standard Class,92105,San Diego,California,United States,West,BS-11665
CA-2015-121783,2015-11-10,2015-11-14,Standard Class,55113,Roseville,Minnesota,United States,Central,PO-19180
US-2014-138835,2014-09-10,2014-09-14,Standard Class,23464,Virginia Beach,Virginia,United States,South,DA-13450
CA-2015-112214,2015-08-05,2015-08-11,Standard Class,75220,Dallas,Texas,United States,Central,AH-10690
US-2017-153255,2017-09-03,2017-09-07,Second Class,94521,Concord,California,United States,West,JK-15730
CA-2015-108119,2015-11-01,2015-11-08,Standard Class,72032,Conway,Arkansas,United States,South,MS-17530
CA-2015-157434,2015-04-29,2015-05-04,Second Class,19120,Philadelphia,Pennsylvania,United States,East,JK-15640
CA-2016-101525,2016-05-01,2016-05-04,Second Class,72209,Little Rock,Arkansas,United States,South,CM-12235
US-2014-117968,2014-08-05,2014-08-07,Second Class,6450,Meriden,Connecticut,United States,East,RS-19420
CA-2016-158211,2016-01-04,2016-01-08,Standard Class,19143,Philadelphia,Pennsylvania,United States,East,BP-11185
CA-2016-152247,2016-11-07,2016-11-12,Standard Class,82001,Cheyenne,Wyoming,United States,West,MA-17995
CA-2016-128223,2016-06-14,2016-06-14,Same Day,92804,Anaheim,California,United States,West,EB-13705
CA-2016-154235,2016-09-24,2016-09-28,Standard Class,47401,Bloomington,Indiana,United States,Central,RD-19900
CA-2017-129910,2017-03-30,2017-04-03,Standard Class,31907,Columbus,Georgia,United States,South,ME-17320
CA-2017-133095,2017-06-04,2017-06-04,Same Day,72401,Jonesboro,Arkansas,United States,South,EH-14005
CA-2015-130554,2015-04-07,2015-04-09,First Class,19140,Philadelphia,Pennsylvania,United States,East,FM-14290
CA-2014-152443,2014-05-21,2014-05-26,Standard Class,1841,Lawrence,Massachusetts,United States,East,FG-14260
CA-2016-133319,2016-09-05,2016-09-11,Standard Class,10011,New York City,New York,United States,East,MV-17485
CA-2016-133935,2016-09-18,2016-09-22,Standard Class,92105,San Diego,California,United States,West,JW-15220
CA-2016-136301,2016-03-13,2016-03-15,Second Class,94109,San Francisco,California,United States,West,EH-13765
US-2014-109456,2014-10-16,2014-10-17,Same Day,94110,San Francisco,California,United States,West,LS-17245
CA-2017-151596,2017-10-08,2017-10-11,First Class,2920,Cranston,Rhode Island,United States,East,BP-11050
CA-2015-147879,2015-05-07,2015-05-12,Standard Class,42301,Owensboro,Kentucky,United States,South,CC-12220
CA-2016-166625,2016-04-14,2016-04-17,First Class,21215,Baltimore,Maryland,United States,East,JM-15580
CA-2016-146157,2016-11-21,2016-11-26,Standard Class,60610,Chicago,Illinois,United States,Central,RD-19720
CA-2017-159954,2017-09-10,2017-09-14,Standard Class,30318,Atlanta,Georgia,United States,South,SS-20410
CA-2017-100825,2017-09-09,2017-09-14,Standard Class,90036,Los Angeles,California,United States,West,KD-16495
CA-2014-168305,2014-11-01,2014-11-08,Standard Class,90049,Los Angeles,California,United States,West,PL-18925
CA-2016-167682,2016-04-03,2016-04-09,Standard Class,47374,Richmond,Indiana,United States,Central,ZD-21925
CA-2017-108000,2017-01-12,2017-01-16,Standard Class,94110,San Francisco,California,United States,West,LS-16945
CA-2015-146465,2015-11-20,2015-11-24,Standard Class,94122,San Francisco,California,United States,West,PB-18805
CA-2016-159639,2016-11-27,2016-12-02,Standard Class,7090,Westfield,New Jersey,United States,East,PC-18745
US-2017-153948,2017-11-06,2017-11-06,Same Day,94122,San Francisco,California,United States,West,FM-14290
US-2016-113985,2016-12-02,2016-12-07,Standard Class,95123,San Jose,California,United States,West,KD-16495
CA-2016-155383,2016-12-17,2016-12-22,Standard Class,98115,Seattle,Washington,United States,West,SC-20680
CA-2014-120432,2014-08-24,2014-08-26,Second Class,42301,Owensboro,Kentucky,United States,South,DW-13585
US-2015-126977,2015-09-17,2015-09-23,Standard Class,10035,New York City,New York,United States,East,PF-19120
CA-2016-130288,2016-11-26,2016-11-30,Second Class,10011,New York City,New York,United States,East,DK-13225
CA-2017-146458,2017-11-19,2017-11-22,Second Class,22153,Springfield,Virginia,United States,South,RB-19435
CA-2017-150420,2017-06-03,2017-06-08,Standard Class,98226,Bellingham,Washington,United States,West,GD-14590
US-2014-118997,2014-04-08,2014-04-12,Standard Class,35601,Decatur,Alabama,United States,South,RA-19885
CA-2014-114314,2014-10-11,2014-10-15,Standard Class,72701,Fayetteville,Arkansas,United States,South,DB-13555
US-2017-169551,2017-07-07,2017-07-09,First Class,19120,Philadelphia,Pennsylvania,United States,East,RL-19615
CA-2016-103107,2016-07-04,2016-07-04,Same Day,98103,Seattle,Washington,United States,West,RB-19465
CA-2017-122077,2017-05-19,2017-05-25,Standard Class,75023,Plano,Texas,United States,Central,JF-15295
CA-2017-112431,2017-10-12,2017-10-14,Second Class,90049,Los Angeles,California,United States,West,RW-19690
CA-2016-151092,2016-08-06,2016-08-13,Standard Class,90032,Los Angeles,California,United States,West,VG-21790
CA-2014-104178,2014-08-25,2014-08-29,Standard Class,90036,Los Angeles,California,United States,West,JM-15265
CA-2015-115924,2015-09-14,2015-09-18,Second Class,50315,Des Moines,Iowa,United States,Central,BE-11455
CA-2017-161046,2017-03-05,2017-03-05,Same Day,38671,Southaven,Mississippi,United States,South,CB-12535
US-2017-141698,2017-04-15,2017-04-21,Standard Class,77041,Houston,Texas,United States,Central,SD-20485
US-2014-105151,2014-03-30,2014-03-31,First Class,10009,New York City,New York,United States,East,SG-20890
CA-2014-155796,2014-11-11,2014-11-15,Second Class,19601,Reading,Pennsylvania,United States,East,TS-21430
CA-2016-127138,2016-03-12,2016-03-15,Second Class,94109,San Francisco,California,United States,West,DK-13225
CA-2017-150602,2017-02-09,2017-02-14,Second Class,90045,Los Angeles,California,United States,West,ML-17395
CA-2014-140732,2014-11-11,2014-11-13,Second Class,90004,Los Angeles,California,United States,West,MA-17560
CA-2017-119011,2017-08-20,2017-08-25,Standard Class,94109,San Francisco,California,United States,West,LR-17035
CA-2016-166912,2016-01-15,2016-01-17,First Class,10009,New York City,New York,United States,East,BE-11335
CA-2014-141726,2014-07-20,2014-07-22,First Class,92105,San Diego,California,United States,West,CC-12145
CA-2017-115105,2017-02-06,2017-02-11,Standard Class,10024,New York City,New York,United States,East,BD-11770
CA-2015-143980,2015-12-25,2015-12-29,Standard Class,10011,New York City,New York,United States,East,JK-15640
CA-2016-135636,2016-10-08,2016-10-13,Standard Class,28205,Charlotte,North Carolina,United States,South,DB-13615
CA-2017-102155,2017-07-13,2017-07-17,Standard Class,66212,Overland Park,Kansas,United States,Central,RR-19525
CA-2017-116953,2017-04-24,2017-04-25,First Class,85204,Mesa,Arizona,United States,West,SV-20935
CA-2014-117765,2014-09-07,2014-09-13,Standard Class,74133,Tulsa,Oklahoma,United States,Central,RB-19465
CA-2016-114895,2016-11-21,2016-11-28,Standard Class,10035,New York City,New York,United States,East,MV-18190
CA-2017-112984,2017-09-16,2017-09-18,Second Class,19143,Philadelphia,Pennsylvania,United States,East,EH-14185
CA-2016-163776,2016-07-19,2016-07-25,Standard Class,39401,Hattiesburg,Mississippi,United States,South,JS-16030
US-2017-163300,2017-09-15,2017-09-21,Standard Class,90049,Los Angeles,California,United States,West,ES-14020
CA-2016-162187,2016-12-11,2016-12-11,Same Day,43229,Columbus,Ohio,United States,East,NS-18640
US-2014-112991,2014-12-10,2014-12-14,Standard Class,83605,Caldwell,Idaho,United States,West,SH-19975
CA-2014-124079,2014-12-13,2014-12-17,Standard Class,85023,Phoenix,Arizona,United States,West,RF-19345
US-2017-146878,2017-09-21,2017-09-27,Standard Class,33142,Miami,Florida,United States,South,DL-12865
CA-2017-107244,2017-09-07,2017-09-11,Standard Class,90004,Los Angeles,California,United States,West,AG-10390
CA-2015-100657,2015-11-02,2015-11-07,Standard Class,12180,Troy,New York,United States,East,SW-20245
CA-2017-129581,2017-12-11,2017-12-18,Standard Class,2740,New Bedford,Massachusetts,United States,East,KN-16390
CA-2017-129028,2017-04-01,2017-04-03,First Class,29501,Florence,South Carolina,United States,South,GB-14530
CA-2015-135580,2015-12-30,2016-01-03,Standard Class,90049,Los Angeles,California,United States,West,CL-12565
CA-2016-159016,2016-03-10,2016-03-11,First Class,90008,Los Angeles,California,United States,West,KF-16285
CA-2014-102652,2014-04-06,2014-04-12,Standard Class,90049,Los Angeles,California,United States,West,AY-10555
CA-2014-152422,2014-10-05,2014-10-10,Second Class,43229,Columbus,Ohio,United States,East,BD-11635
US-2016-156692,2016-08-13,2016-08-13,Same Day,70065,Kenner,Louisiana,United States,South,HG-15025
CA-2014-130869,2014-11-17,2014-11-21,Standard Class,75104,Cedar Hill,Texas,United States,Central,CB-12025
US-2017-128832,2017-04-24,2017-04-27,First Class,2908,Providence,Rhode Island,United States,East,LS-16945
CA-2017-139717,2017-08-24,2017-08-26,Second Class,43130,Lancaster,Ohio,United States,East,DM-13015
CA-2017-136007,2017-02-23,2017-03-02,Standard Class,98115,Seattle,Washington,United States,West,AC-10615
CA-2016-157364,2016-11-19,2016-11-21,First Class,28540,Jacksonville,North Carolina,United States,South,LT-17110
US-2016-112970,2016-11-14,2016-11-15,First Class,90049,Los Angeles,California,United States,West,TB-21250
US-2017-152492,2017-07-06,2017-07-06,Same Day,33142,Miami,Florida,United States,South,AH-10585
CA-2016-101168,2016-12-25,2017-01-01,Standard Class,3060,Nashua,New Hampshire,United States,East,SS-20140
CA-2017-104010,2017-04-23,2017-04-25,First Class,10011,New York City,New York,United States,East,TD-20995
CA-2015-130253,2015-12-14,2015-12-18,Standard Class,90036,Los Angeles,California,United States,West,PP-18955
US-2015-155369,2015-04-19,2015-04-25,Standard Class,75007,Carrollton,Texas,United States,Central,PG-18820
CA-2016-131205,2016-09-04,2016-09-08,Standard Class,40324,Georgetown,Kentucky,United States,South,AA-10645
CA-2017-122364,2017-09-24,2017-09-29,Standard Class,90008,Los Angeles,California,United States,West,FA-14230
CA-2016-117912,2016-02-04,2016-02-08,Standard Class,85635,Sierra Vista,Arizona,United States,West,TB-21520
CA-2017-145702,2017-05-19,2017-05-24,Second Class,37918,Knoxville,Tennessee,United States,South,AH-10075
CA-2015-113215,2015-09-03,2015-09-08,Standard Class,85705,Tucson,Arizona,United States,West,CP-12085
CA-2016-154662,2016-06-09,2016-06-16,Standard Class,55407,Minneapolis,Minnesota,United States,Central,BF-11215
CA-2015-105571,2015-11-07,2015-11-11,Standard Class,33142,Miami,Florida,United States,South,CP-12340
CA-2016-152765,2016-06-15,2016-06-18,First Class,77036,Houston,Texas,United States,Central,LS-17245
CA-2015-153878,2015-04-25,2015-04-30,Standard Class,53209,Milwaukee,Wisconsin,United States,Central,TS-21655
CA-2016-124016,2016-09-23,2016-09-26,Second Class,43130,Lancaster,Ohio,United States,East,JS-15940
CA-2016-113551,2016-08-18,2016-08-20,First Class,78539,Edinburg,Texas,United States,Central,NF-18385
CA-2014-107524,2014-03-02,2014-03-08,Standard Class,10009,New York City,New York,United States,East,KN-16705
CA-2014-138072,2014-12-30,2015-01-03,Standard Class,19120,Philadelphia,Pennsylvania,United States,East,GA-14725
CA-2015-134201,2015-04-10,2015-04-16,Standard Class,14609,Rochester,New York,United States,East,EH-14125
CA-2015-111780,2015-12-25,2015-12-30,Second Class,92037,San Diego,California,United States,West,RA-19285
CA-2015-119942,2015-04-05,2015-04-07,First Class,19120,Philadelphia,Pennsylvania,United States,East,TT-21070
CA-2015-151547,2015-01-17,2015-01-23,Standard Class,38134,Bartlett,Tennessee,United States,South,AH-10465
CA-2017-166695,2017-05-20,2017-05-24,Standard Class,90712,Lakewood,California,United States,West,CC-12430
CA-2017-167542,2017-08-13,2017-08-20,Standard Class,19120,Philadelphia,Pennsylvania,United States,East,KD-16495
CA-2015-120901,2015-12-31,2016-01-04,Standard Class,78745,Austin,Texas,United States,Central,BG-11035
CA-2017-121398,2017-12-25,2017-12-29,Standard Class,90008,Los Angeles,California,United States,West,FH-14365
CA-2016-151561,2016-09-01,2016-09-07,Standard Class,10011,New York City,New York,United States,East,PG-18820
CA-2017-154676,2017-08-05,2017-08-08,First Class,77070,Houston,Texas,United States,Central,NZ-18565
US-2014-165589,2014-02-18,2014-02-18,Same Day,79424,Lubbock,Texas,United States,Central,TB-21595
US-2016-132577,2016-11-22,2016-11-27,Standard Class,77095,Houston,Texas,United States,Central,JE-15475
CA-2015-114048,2015-12-14,2015-12-18,Standard Class,92627,Costa Mesa,California,United States,West,EH-13945
CA-2015-137281,2015-06-13,2015-06-17,Standard Class,30076,Roswell,Georgia,United States,South,BF-10975
US-2017-162068,2017-12-28,2017-12-31,Second Class,80538,Loveland,Colorado,United States,West,PC-18745
CA-2017-100111,2017-09-20,2017-09-26,Standard Class,10035,New York City,New York,United States,East,SV-20365
US-2017-132381,2017-08-22,2017-08-24,First Class,19143,Philadelphia,Pennsylvania,United States,East,Dp-13240
CA-2015-147011,2015-06-18,2015-06-22,Standard Class,33178,Miami,Florida,United States,South,HR-14830
CA-2014-120852,2014-12-20,2014-12-25,Standard Class,75051,Grand Prairie,Texas,United States,Central,WB-21850
CA-2016-150007,2016-09-11,2016-09-16,Standard Class,60653,Chicago,Illinois,United States,Central,AS-10090
CA-2016-124590,2016-11-12,2016-11-16,Standard Class,44134,Parma,Ohio,United States,East,SP-20920
CA-2016-133802,2016-03-14,2016-03-20,Standard Class,94061,Redwood City,California,United States,West,SP-20650
US-2016-113677,2016-11-13,2016-11-19,Standard Class,10011,New York City,New York,United States,East,CM-12655
CA-2017-143378,2017-09-19,2017-09-25,Standard Class,97477,Springfield,Oregon,United States,West,JR-16210
CA-2017-152660,2017-12-04,2017-12-09,Standard Class,60610,Chicago,Illinois,United States,Central,CB-12415
CA-2015-142139,2015-08-31,2015-09-05,Standard Class,76021,Bedford,Texas,United States,Central,SD-20485
CA-2017-145772,2017-06-03,2017-06-07,Standard Class,90036,Los Angeles,California,United States,West,SS-20140
CA-2016-124100,2016-03-31,2016-04-06,Standard Class,10009,New York City,New York,United States,East,EH-13990
US-2014-158400,2014-10-25,2014-10-28,First Class,94109,San Francisco,California,United States,West,AH-10030
CA-2017-162033,2017-03-26,2017-04-02,Standard Class,23464,Virginia Beach,Virginia,United States,South,EM-14200
CA-2014-163447,2014-12-27,2014-12-31,Standard Class,10011,New York City,New York,United States,East,TB-21190
CA-2017-145737,2017-09-15,2017-09-20,Standard Class,37087,Lebanon,Tennessee,United States,South,AB-10165
CA-2016-148096,2016-08-16,2016-08-19,First Class,90045,Los Angeles,California,United States,West,AO-10810
CA-2016-146766,2016-11-04,2016-11-04,Same Day,91911,Chula Vista,California,United States,West,TT-21220
CA-2015-105613,2015-10-18,2015-10-22,Standard Class,78501,Mcallen,Texas,United States,Central,KN-16705
US-2016-142251,2016-10-31,2016-11-04,Second Class,33021,Hollywood,Florida,United States,South,FO-14305
CA-2014-131247,2014-03-30,2014-04-04,Standard Class,94110,San Francisco,California,United States,West,GA-14725
US-2015-113593,2015-04-18,2015-04-20,First Class,93454,Santa Maria,California,United States,West,NC-18415
CA-2017-121083,2017-07-09,2017-07-15,Standard Class,6040,Manchester,Connecticut,United States,East,JF-15190
CA-2017-151190,2017-06-27,2017-07-01,Standard Class,68104,Omaha,Nebraska,United States,Central,GT-14710
CA-2014-133543,2014-12-22,2014-12-26,Standard Class,95123,San Jose,California,United States,West,KM-16660
CA-2017-105130,2017-11-21,2017-11-25,Standard Class,94122,San Francisco,California,United States,West,PJ-18835
CA-2016-161928,2016-06-27,2016-06-29,Second Class,94109,San Francisco,California,United States,West,AC-10660
CA-2017-101322,2017-12-28,2017-12-31,First Class,90805,Long Beach,California,United States,West,JG-15310
US-2016-106600,2016-04-08,2016-04-11,First Class,31907,Columbus,Georgia,United States,South,RM-19375
CA-2014-111871,2014-03-18,2014-03-21,Second Class,94110,San Francisco,California,United States,West,EK-13795
CA-2017-139437,2017-07-03,2017-07-08,Standard Class,90004,Los Angeles,California,United States,West,RD-19585
CA-2017-151484,2017-04-20,2017-04-23,First Class,19120,Philadelphia,Pennsylvania,United States,East,CV-12805
CA-2016-104150,2016-08-03,2016-08-05,Second Class,74133,Tulsa,Oklahoma,United States,Central,AG-10330
CA-2016-161025,2016-12-03,2016-12-09,Standard Class,90049,Los Angeles,California,United States,West,GM-14440
CA-2014-103989,2014-03-19,2014-03-21,First Class,33801,Lakeland,Florida,United States,South,MC-17605
CA-2015-142433,2015-04-20,2015-04-25,Standard Class,77036,Houston,Texas,United States,Central,ES-14020
CA-2015-132815,2015-09-19,2015-09-22,Second Class,90008,Los Angeles,California,United States,West,RW-19540
CA-2014-101266,2014-08-27,2014-08-30,Second Class,22153,Springfield,Virginia,United States,South,MM-17920
CA-2016-141523,2016-12-19,2016-12-24,Second Class,10035,New York City,New York,United States,East,MH-17440
US-2014-106299,2014-08-02,2014-08-08,Standard Class,65807,Springfield,Missouri,United States,Central,NZ-18565
CA-2015-158421,2015-09-21,2015-09-26,Standard Class,29203,Columbia,South Carolina,United States,South,GB-14575
CA-2016-143609,2016-12-11,2016-12-13,First Class,97206,Portland,Oregon,United States,West,DB-13270
CA-2015-138331,2015-08-07,2015-08-12,Standard Class,19120,Philadelphia,Pennsylvania,United States,East,JK-15625
CA-2015-138954,2015-11-15,2015-11-17,First Class,10035,New York City,New York,United States,East,MH-17785
CA-2017-157903,2017-04-04,2017-04-08,Standard Class,60016,Des Plaines,Illinois,United States,Central,AM-10705
CA-2016-157259,2016-12-24,2016-12-28,Standard Class,10035,New York City,New York,United States,East,JM-15535
CA-2017-107986,2017-12-13,2017-12-13,Same Day,98103,Seattle,Washington,United States,West,MW-18220
CA-2017-104927,2017-12-22,2017-12-26,Standard Class,77095,Houston,Texas,United States,Central,AG-10330
CA-2017-113453,2017-10-21,2017-10-28,Standard Class,19143,Philadelphia,Pennsylvania,United States,East,CM-12160
CA-2015-149909,2015-11-13,2015-11-17,Standard Class,47201,Columbus,Indiana,United States,Central,RA-19915
CA-2015-146675,2015-04-16,2015-04-20,Standard Class,60201,Evanston,Illinois,United States,Central,SB-20185
CA-2016-118332,2016-12-16,2016-12-23,Standard Class,92307,Apple Valley,California,United States,West,PK-19075
CA-2016-133669,2016-10-21,2016-10-27,Standard Class,43229,Columbus,Ohio,United States,East,SV-20935
CA-2017-145660,2017-12-01,2017-12-03,First Class,43302,Marion,Ohio,United States,East,MG-17650
CA-2016-133697,2016-10-20,2016-10-24,Second Class,77095,Houston,Texas,United States,Central,CM-12445
CA-2017-148138,2017-09-29,2017-10-03,Standard Class,43302,Marion,Ohio,United States,East,ME-18010
CA-2017-119809,2017-08-18,2017-08-25,Standard Class,98103,Seattle,Washington,United States,West,YS-21880
CA-2017-149944,2017-11-12,2017-11-16,Second Class,98632,Longview,Washington,United States,West,MB-17305
CA-2014-128538,2014-10-11,2014-10-15,Standard Class,90278,Redondo Beach,California,United States,West,AS-10240
CA-2015-161711,2015-11-28,2015-12-03,Standard Class,10035,New York City,New York,United States,East,MC-17425
US-2015-129553,2015-07-27,2015-08-02,Standard Class,40214,Louisville,Kentucky,United States,South,PG-18820
CA-2016-160220,2016-10-20,2016-10-26,Standard Class,48183,Trenton,Michigan,United States,Central,JS-16030
US-2017-157224,2017-09-14,2017-09-18,Second Class,90045,Los Angeles,California,United States,West,JB-16000
CA-2017-140627,2017-12-23,2017-12-27,Standard Class,37075,Hendersonville,Tennessee,United States,South,DK-12985
CA-2015-133445,2015-10-05,2015-10-09,Standard Class,97206,Portland,Oregon,United States,West,JF-15490
CA-2014-148782,2014-11-02,2014-11-07,Standard Class,75061,Irving,Texas,United States,Central,PO-18850
CA-2016-148208,2016-01-22,2016-01-27,Standard Class,44105,Cleveland,Ohio,United States,East,BT-11530
CA-2017-127656,2017-07-11,2017-07-17,Standard Class,50701,Waterloo,Iowa,United States,Central,NW-18400
US-2017-142188,2017-09-11,2017-09-11,Same Day,98105,Seattle,Washington,United States,West,JF-15415
CA-2016-144400,2016-02-23,2016-02-27,Standard Class,19120,Philadelphia,Pennsylvania,United States,East,AC-10420
US-2016-155180,2016-01-22,2016-01-29,Standard Class,10009,New York City,New York,United States,East,TB-21280
CA-2015-134075,2015-12-12,2015-12-16,Standard Class,95123,San Jose,California,United States,West,HA-14905
US-2016-131912,2016-10-29,2016-11-01,Second Class,90008,Los Angeles,California,United States,West,LH-17155
CA-2017-141572,2017-05-28,2017-05-31,Second Class,3301,Concord,New Hampshire,United States,East,LO-17170
CA-2014-134621,2014-12-21,2014-12-28,Standard Class,38401,Columbia,Tennessee,United States,South,DP-13390
CA-2016-165561,2016-11-24,2016-11-28,Standard Class,98006,Bellevue,Washington,United States,West,CR-12580
CA-2015-112305,2015-11-20,2015-11-25,Standard Class,98105,Seattle,Washington,United States,West,KB-16405
CA-2017-121580,2017-05-29,2017-06-04,Standard Class,47201,Columbus,Indiana,United States,Central,ML-17410
CA-2014-101147,2014-12-02,2014-12-04,First Class,60623,Chicago,Illinois,United States,Central,MC-17575
CA-2014-165806,2014-04-07,2014-04-07,Same Day,30062,Marietta,Georgia,United States,South,VM-21685
CA-2015-151624,2015-09-08,2015-09-14,Standard Class,36116,Montgomery,Alabama,United States,South,VW-21775
CA-2017-139444,2017-09-09,2017-09-15,Standard Class,75023,Plano,Texas,United States,Central,GK-14620
CA-2015-133977,2015-09-06,2015-09-08,Second Class,33319,Tamarac,Florida,United States,South,AT-10435
CA-2017-141425,2017-11-02,2017-11-06,Second Class,43229,Columbus,Ohio,United States,East,AR-10825
CA-2015-133536,2015-03-28,2015-03-30,Second Class,10009,New York City,New York,United States,East,JH-15820
CA-2015-150441,2015-08-13,2015-08-17,Second Class,47374,Richmond,Indiana,United States,Central,RA-19285
CA-2015-162607,2015-05-12,2015-05-18,Standard Class,98115,Seattle,Washington,United States,West,RO-19780
CA-2017-103506,2017-07-23,2017-07-27,Standard Class,11561,Long Beach,New York,United States,East,LR-17035
CA-2016-132479,2016-09-24,2016-09-26,First Class,61107,Rockford,Illinois,United States,Central,MK-17905
CA-2017-160724,2017-05-05,2017-05-10,Standard Class,31907,Columbus,Georgia,United States,South,YS-21880
